Node ID,Total de Alarmes,Total de Correlações,Total de Incidentes,Média de Alarmes por Incidente,Densidade
c34f572a-5b01-44be-8388-f6210c41f752,8,28,1,8.0,1.0
c73a83bc-3d38-45df-aea0-3eeadd147f93,2,1,1,2.0,1.0
ff4598e2-7c8e-4695-b4ca-e77ae98b8b6b,2,1,1,2.0,1.0
d2d1987f-c7eb-40cb-8a7e-c58498ef5f89,2,1,1,2.0,1.0
06593f8b-9bef-4bb9-aa4e-5715ca8887d9,5,10,1,5.0,1.0
567de923-4455-4eff-b522-a4cf6c7ee6c3,264,34716,1,264.0,1.0
a7339157-1d14-435f-8a22-e0515e9019c2,26,325,1,26.0,1.0
6ed2bd34-33b9-4606-a1b9-46cedc4d2a62,16,120,1,16.0,1.0
7e6724b8-e093-45c7-ad71-68de640d58a8,4,6,1,4.0,1.0
c754aaed-c0ef-4d61-8c05-d12c02385779,2,1,1,2.0,1.0
bef5eeae-def7-4514-a18f-97c57102a5e1,2,1,1,2.0,1.0
99fe4af1-bd83-4d25-ba99-1ac6e5545ed3,13,78,1,13.0,1.0
040943bc-43d2-43c7-aa74-557d418b782c,5,10,1,5.0,1.0
ddeb98b4-a8bc-4d7a-846d-b7a2e21b30c2,4,6,1,4.0,1.0
8834a38f-674f-452c-8d43-4d9d8c24bb08,6,15,1,6.0,1.0
39bf2e24-dbef-4e01-8db6-7eb65d13a4b9,4,1,1,4.0,0.16666666666666666
e1987ef6-ac2b-45ff-8d40-f398f9d875d5,2,1,1,2.0,1.0
2b5c014f-f79b-4fe3-9562-4e8c19f87b89,3,3,1,3.0,1.0
f5885dbe-174a-41e8-88ce-0a40db6557be,5,10,1,5.0,1.0
8f013fb2-b10a-48f6-b648-b1187d4c3a93,4,6,1,4.0,1.0
fce0d7c1-eeb2-454d-849f-03a195037245,2,1,1,2.0,1.0
8280e0b3-6352-4228-920d-13ca3af6a63e,2,1,1,2.0,1.0
ca9907bf-3b44-4590-9a72-703b7feb8f06,5,10,1,5.0,1.0
e59ca171-9355-4df7-b18a-000b3b58ff9b,2,1,1,2.0,1.0
2206870f-89da-426a-979c-752823c47906,6,15,1,6.0,1.0
530191cc-b396-4e35-b4df-b1cfa37358d0,3,1,1,3.0,0.3333333333333333
376ad5ef-3181-4619-8f58-23e0cffed0f9,3,1,1,3.0,0.3333333333333333
aff5b0a9-52e2-4037-93fd-f241d97ec366,2,1,1,2.0,1.0
326c00b3-8bbe-481a-b7b5-5a32d83f22c8,50,1225,1,50.0,1.0
a71015ee-4094-4a95-b81f-3ffa6514b741,13,78,1,13.0,1.0
b20083e6-25e8-4be2-ac43-37e42d74f7fb,2,1,1,2.0,1.0
68603c08-4045-4ea7-b2e2-94de839928ec,7,21,1,7.0,1.0
6f049ae1-df6f-42ac-b3a8-06d6c2f831ce,6,10,1,6.0,0.6666666666666666
f23981a4-db1b-45f0-a2de-dedbb648e994,4,6,1,4.0,1.0
37be89cc-3dde-4e6c-88f9-13b3ddec0cf8,2,1,1,2.0,1.0
c18881c7-12c1-4398-97a4-a81fb5ec0d7f,2,1,1,2.0,1.0
3a1d4482-34e5-4c77-bb78-83aca5920ed0,4,6,1,4.0,1.0
1120015e-ce82-405f-bc75-2fa3102bcad8,2,1,1,2.0,1.0
7c6ecbb6-f2a0-4e73-9532-674f59e9d852,2,1,1,2.0,1.0
57f7fa3d-8b8a-4437-81ba-d877632289cd,3,1,1,3.0,0.3333333333333333
8a9b80b8-2777-4e6b-bb16-197c5d4e34a8,2,1,1,2.0,1.0
03603aae-c88c-4d50-abaa-1bec1e9b8169,32,496,1,32.0,1.0
d5760c1e-499b-42b3-8d6e-fd536c73255e,3,3,1,3.0,1.0
b16fa362-8b49-4433-ad37-83de20673635,6,15,1,6.0,1.0
e04fc781-cf71-424e-b8ef-f18648e5a47f,5,10,1,5.0,1.0
60551e0d-f6ed-4de5-87a4-969bb30d9084,32,496,1,32.0,1.0
0bd2edca-8a19-4783-b6a1-d20a370ddf08,2,1,1,2.0,1.0
f6f6b0b3-5e57-4927-ad00-e94faa05f801,6,15,1,6.0,1.0
ecad8716-49b2-4d64-b0da-71bd972191ee,4,1,1,4.0,0.16666666666666666
c0c0076f-f969-46fc-98bc-437696bef17d,2,1,1,2.0,1.0
5d822cdd-cd90-484d-9bbe-072c2fd96cab,3,3,1,3.0,1.0
