Node ID,Total de Alarmes,Total de Correlações,Total de Incidentes,Média de Alarmes por Incidente,Densidade
5e5c5b43-8af4-4967-a3ec-48aa38a621d5,24240,67090,3910,6.1994884910485935,0.00022837074746708962
25afe2fd-b071-4082-add3-3991852a7839,31689,115312,3853,8.224500389307034,0.00022966834267673514
c9b87752-b370-46e6-951a-d8e09a421252,18140,39369,3802,4.771173066806944,0.000239295072420357
723017bd-955d-4f48-af1e-9aeb0d0441ce,16094,26670,3785,4.252047556142668,0.00020594535594033162
e8465494-54e6-4826-807a-5e8fdd2d82a7,18594,41936,3782,4.9164463246959285,0.00024260218238643017
6d0e3ec2-8787-4874-8b49-48417facd82c,30688,107169,3769,8.142212788538075,0.00022760204252747637
9f1e52c2-f579-4c91-9acc-9ea8d8091bf9,17134,34974,3751,4.567848573713676,0.0002382775488692271
e159a16c-8803-48af-b648-7630288e92e7,15904,26604,3726,4.268384326355341,0.0002103737307831141
bab00c3b-21c1-46fb-8f2e-378b2c30998d,20923,47877,3723,5.619930163846361,0.00021874078799946837
8663abe8-751f-4336-800d-b7215ce0a691,27634,86354,3714,7.440495422724825,0.00022617295107752616
0f1a2e42-97f7-4448-ae4f-02784bb5bff6,16442,29268,3683,4.464295411349443,0.00021654101534164386
5f02aac4-d3c4-4c23-875a-edd2bfd675f3,32042,118199,3677,8.714169159641012,0.00023025979830890514
5d0fbc9c-9e5c-48f4-8cef-1e34aef5f681,41585,406124,3667,11.340332697027543,0.00046970554013453904
ed2c2f12-d988-4716-a26b-c729d903139e,15253,23902,3662,4.165210267613326,0.00020548596812476077
9c4ee9d9-ad76-4180-8b73-91b51c830242,18665,39336,3662,5.096941561987984,0.00022583303489033123
7f95ca76-13e0-4f67-acf5-01a8aa70ce56,42185,453084,3657,11.535411539513262,0.0005092170186494647
1b0f2202-43e0-4ce1-a961-e9f52886cb52,14852,22456,3654,4.064586754241927,0.0002036206205449035
52d27ca6-8fdc-47df-b3f2-1fcdb83e2bdc,30126,103839,3650,8.253698630136986,0.00022883474469468894
089bec52-f536-4da8-a362-c9243a3f95a5,15170,23601,3639,4.168727672437483,0.00020512465727273206
ccf579a8-f1d1-4c43-818b-adfa447ad11d,29270,97178,3633,8.056702449766034,0.00022686491943544118
c873c24b-da77-47c3-864a-4d42ffe1e252,36708,157802,3626,10.123552123552123,0.00023422480390296343
2333a56a-f7dd-4c5e-85e1-e0339b692190,31798,117909,3613,8.800996401882092,0.00023323353776858507
6acab3dd-7e9e-48c2-89df-056c3bb58350,29610,99103,3598,8.229571984435797,0.00022607609849269408
f7b8a478-cc71-48ae-b01e-9a1a58b46d82,16571,30598,3592,4.6133073496659245,0.00022287010117616457
76ff9fdc-58a1-4701-be58-d132e7f1dbbb,31463,113130,3579,8.791003073484214,0.00022857110391739252
aba55d63-07b4-4d64-b2a4-5507cd2b2cb6,31493,112671,3564,8.83641975308642,0.0002272102233376211
e7148e33-9af1-40a4-aa15-4147d50698e6,12810,19934,3524,3.635073779795687,0.00024297416269505566
4fcce37b-843d-49f8-bc74-cd3ce53eb90f,12471,15075,3514,3.5489470688673874,0.00019387400581699182
4c6e1315-447d-40e9-8caa-62b55280cd79,36528,154798,3473,10.517708033400519,0.0002320360384564111
45d81c7d-427b-4579-9d89-f1000962addd,32118,119566,3461,9.279976885293268,0.00023182177705574877
60874824-7c9c-4dd8-9a0c-f4971ad88885,28804,93339,3460,8.32485549132948,0.00022501041088088527
65e7d6c7-6988-4167-afbe-c3e5853832c9,20282,49715,3431,5.91139609443311,0.00024172262173809326
95c3fe02-5e08-46a2-af00-9104124c37ea,30761,214136,3383,9.09281702630801,0.00045261912503077016
6f0567bf-1867-4e1f-9b48-fb71ce48500a,19229,41465,3363,5.71781147784716,0.0002242956508021205
c00c4b01-8531-4bd9-b1e9-404ca1f714ba,20536,47599,3322,6.181818181818182,0.00022574454343582257
53317ccd-c338-45c8-b1ea-365f2d775f10,28639,93574,3284,8.72076735688185,0.00022818372003943475
